epoch;accuracy;loss;lr;val_accuracy;val_loss
37;0.7994792;0.4768458306789398;1e-04;0.7708333134651184;0.5207394436001778
38;0.79036456;0.47336170946558315;1e-04;0.7916666865348816;0.5187419777115186
39;0.77473956;0.4753229046861331;1e-04;0.78125;0.522244023780028
40;0.7916667;0.47166554629802704;1e-04;0.7708333134651184;0.5234906822443008
41;0.8098958;0.46021219591299695;1e-04;0.7916666865348816;0.5114043255647024
42;0.78515625;0.4592030482987563;1e-04;0.8020833134651184;0.506054495771726
43;0.80078125;0.4571341673533122;1e-04;0.7864583134651184;0.5146806240081787
44;0.81640625;0.44483240010837716;1e-04;0.7916666865348816;0.5062838767965635
45;0.8125;0.4498362646748622;1e-04;0.796875;0.5093341891964277
46;0.8255208;0.43476798199117184;1e-04;0.7708333134651184;0.5082869008183479
47;0.8046875;0.44295247706274193;1e-04;0.8125;0.5053366372982661
48;0.80338544;0.45191406023999053;1e-04;0.7916666865348816;0.501967171827952
49;0.8072917;0.44206177443265915;1e-04;0.828125;0.4959041103720665
50;0.8203125;0.437601321687301;1e-04;0.8072916865348816;0.49663377553224564
51;0.80859375;0.43900586913029355;1e-04;0.8177083134651184;0.49120477835337323
52;0.8203125;0.42145469474295777;1e-04;0.8125;0.48731794704993564
53;0.8229167;0.43081258423626423;1e-04;0.8125;0.49125563104947406
54;0.83984375;0.42455186260243255;1e-04;0.8125;0.4931049644947052
55;0.8255208;0.4236969991276662;1e-04;0.7760416865348816;0.5044876461227735
56;0.84244794;0.4165804473062356;1e-04;0.8333333134651184;0.4809975177049637
57;0.83203125;0.42033029223481816;1e-04;0.84375;0.4879554212093353
58;0.82942706;0.41697654748956364;1e-04;0.8177083134651184;0.4827447285254796
59;0.84765625;0.4089150745421648;1e-04;0.8177083134651184;0.4764016469319661
60;0.83723956;0.40558929399897653;1e-04;0.8229166865348816;0.4797411734859149
61;0.84244794;0.3988429590438803;1e-04;0.8385416865348816;0.4701448107759158
62;0.86067706;0.40629406956334907;1e-04;0.859375;0.46515482664108276
63;0.8515625;0.3978200005367398;1e-04;0.84375;0.47333860397338867
64;0.84765625;0.3940140347306927;1e-04;0.84375;0.46734659125407535
65;0.84505206;0.3941721444328626;1e-04;0.8125;0.48979199429353076
66;0.8645833;0.3797909210746487;1e-04;0.828125;0.46301058679819107
67;0.8359375;0.3977068364620209;1e-04;0.8333333134651184;0.46025913457075757
68;0.85286456;0.38403953798115253;1e-04;0.7552083134651184;0.4917995184659958
69;0.8515625;0.3733528334026535;1e-04;0.8333333134651184;0.46261466294527054
70;0.8515625;0.37779612715045613;1e-04;0.8385416865348816;0.4559806113441785
71;0.86848956;0.38330018023649853;1e-04;0.8229166865348816;0.4622597098350525
72;0.86588544;0.3676593070849776;1e-04;0.8177083134651184;0.4508915642897288
73;0.859375;0.3731148454050223;1e-04;0.8385416865348816;0.4487362702687581
74;0.8645833;0.36583853606134653;1e-04;0.8333333134651184;0.4520645911494891
75;0.859375;0.3665211272115509;1e-04;0.8385416865348816;0.44452497114737827
76;0.8671875;0.3535640413562457;1e-04;0.8385416865348816;0.4405497709910075
77;0.875;0.36501579638570547;1e-04;0.8385416865348816;0.4391639580329259
78;0.86588544;0.36109248145172995;1e-04;0.8229166865348816;0.4549969434738159
79;0.86588544;0.3518820569540064;1e-04;0.8385416865348816;0.43844397117694217
80;0.8671875;0.3510809065774083;1e-04;0.84375;0.4373686959346135
81;0.875;0.35001330139736336;1e-04;0.8333333134651184;0.4386976510286331
82;0.8802083;0.34118559304624796;1e-04;0.8385416865348816;0.44735247641801834
83;0.875;0.3529136246070266;1e-04;0.859375;0.43290849526723224
84;0.8619792;0.3534731150915225;1e-04;0.84375;0.4324297582109769
85;0.86067706;0.34989499983688194;1e-04;0.8333333134651184;0.444254810611407
86;0.88411456;0.3370801911999782;1e-04;0.8489583134651184;0.43681780993938446
87;0.89973956;0.3239308275903265;1e-04;0.84375;0.4263522997498512
88;0.89973956;0.3195918081328273;1e-04;0.8177083134651184;0.4398595144351323
89;0.87890625;0.3194867378721635;1e-04;0.8489583134651184;0.4219776391983032
90;0.87109375;0.34254822476456565;1e-04;0.8333333134651184;0.42950843771298725
91;0.8984375;0.32322740120192367;1e-04;0.8333333134651184;0.434146689871947
92;0.8880208;0.3285449395577113;1e-04;0.84375;0.42324362446864444
93;0.8984375;0.3261669706553221;1e-04;0.796875;0.45573826630910236
94;0.90755206;0.3056927764167388;1e-04;0.859375;0.42763488988081616
95;0.88932294;0.3195382785052061;1e-04;0.84375;0.4195697382092476
96;0.90234375;0.31053011243542034;1e-04;0.8020833134651184;0.45150019228458405
97;0.88932294;0.3212353490913908;1e-04;0.859375;0.40563731143871945
98;0.90494794;0.30383090178171795;1e-04;0.8385416865348816;0.41326570014158887
99;0.89973956;0.3049050352225701;1e-04;0.859375;0.41114847113688785
100;0.8958333;0.30582000439365703;1e-04;0.8385416865348816;0.4156593071917693
101;0.89973956;0.3030155391121904;1e-04;0.859375;0.39931993186473846
102;0.89453125;0.3120726468041539;1e-04;0.8489583134651184;0.40243884672721225
103;0.90755206;0.2942407988011837;1e-04;0.859375;0.415829894443353
104;0.89973956;0.29651454060028;1e-04;0.84375;0.4153226551910241
105;0.91536456;0.2852774498363336;1e-04;0.8385416865348816;0.4132690181334813
106;0.91536456;0.2853190265595913;1e-04;0.8645833134651184;0.3934974819421768
107;0.90625;0.28622275901337463;1e-04;0.84375;0.4019666314125061
108;0.91276044;0.2785462122410536;1e-04;0.8489583134651184;0.39835624645153683
109;0.9114583;0.2852383361508449;1e-04;0.859375;0.40043554206689197
110;0.90625;0.287274934972326;1e-04;0.8697916865348816;0.39664194484551746
111;0.91276044;0.2834758997584383;1e-04;0.8645833134651184;0.39849594483772915
112;0.9088542;0.2790567334741354;1e-04;0.8489583134651184;0.39915086577335995
113;0.92057294;0.2645587413571775;1e-04;0.859375;0.39950500180323917
114;0.9114583;0.2820976232178509;1e-04;0.8854166865348816;0.3812533915042877
115;0.9192708;0.2609470480432113;1e-04;0.8854166865348816;0.3859361559152603
116;0.9192708;0.26252075750380754;1e-04;0.875;0.38020171349247295
117;0.92057294;0.2728075074652831;1e-04;0.8645833134651184;0.3779600039124489
118;0.90755206;0.2710056047265728;1e-04;0.890625;0.36189433683951694
119;0.9244792;0.26836204901337624;1e-04;0.8541666865348816;0.38681674872835475
120;0.921875;0.264054617844522;1e-04;0.90625;0.3852277100086212
121;0.9296875;0.259482126062115;1e-04;0.859375;0.36870255569616955
122;0.92057294;0.2543548295895259;1e-04;0.8541666865348816;0.37983597566684085
123;0.9270833;0.2538649666433533;1e-04;0.8958333134651184;0.37085409089922905
124;0.91796875;0.24989117092142502;1e-04;0.8541666865348816;0.3781574008365472
125;0.9244792;0.25198899985601503;1e-04;0.8958333134651184;0.36760159581899643
126;0.93098956;0.24388037885849675;1e-04;0.828125;0.39400436729192734
127;0.93098956;0.24179000159104666;1e-04;0.875;0.373022901515166
128;0.93880206;0.2432857658714056;1e-04;0.90625;0.3615219419201215
129;0.9427083;0.2305240590746204;1e-04;0.8333333134651184;0.40849046657482785
130;0.93880206;0.2308078914259871;1e-04;0.8802083134651184;0.3518726813296477
131;0.92317706;0.23754545068368316;1e-04;0.8958333134651184;0.3542782937486966
132;0.9296875;0.23473471822217107;1e-04;0.8697916865348816;0.3903468872110049
133;0.94140625;0.23870611237362027;1e-04;0.8541666865348816;0.3656012850503127
134;0.9453125;0.22242704033851624;1e-04;0.890625;0.3496708944439888
135;0.93619794;0.23286430227259794;1e-04;0.8958333134651184;0.3585580748816331
136;0.9296875;0.23425978949914375;1e-04;0.8385416865348816;0.37585169573624927
137;0.93619794;0.2281467701929311;1e-04;0.8645833134651184;0.37042857830723125
138;0.9401042;0.21952715329825878;1e-04;0.9114583134651184;0.3464634182552497
139;0.9505208;0.21462144454320273;1e-04;0.8645833134651184;0.3570813536643982
140;0.93619794;0.2209019254272183;1e-04;0.9010416865348816;0.3297499554852645
141;0.953125;0.21006219772001108;1e-04;0.9010416865348816;0.3344283849000931
142;0.9375;0.21855322333673635;1e-04;0.890625;0.3454655321935813
143;0.93880206;0.21702679277708134;1e-04;0.9010416865348816;0.33432402834296227
144;0.9401042;0.21541522474338612;1e-04;0.8958333134651184;0.33993375673890114
145;0.9453125;0.20066157480080923;1e-04;0.890625;0.3268187915285428
146;0.9427083;0.21318021463230252;1e-04;0.8854166865348816;0.3315980186065038
147;0.9479167;0.20077743784834942;1e-04;0.8802083134651184;0.34251216302315396
148;0.9479167;0.2011320013552904;1e-04;0.9114583134651184;0.32820385321974754
149;0.953125;0.20067571476101875;1e-04;0.9010416865348816;0.32533108939727146
150;0.94661456;0.2066256826122602;1e-04;0.9114583134651184;0.32120681057373685
151;0.94921875;0.1939169398198525;1e-04;0.8854166865348816;0.3307362422347069
152;0.94661456;0.2032892721084257;1e-04;0.90625;0.3215903714299202
153;0.94661456;0.19986387357736626;1e-04;0.8958333134651184;0.33556768919030827
154;0.95182294;0.19449815480038524;1e-04;0.9010416865348816;0.31498188773790997
155;0.9427083;0.20802553556859493;1e-04;0.9166666865348816;0.33538219208518666
156;0.9401042;0.20721761137247086;1e-04;0.9375;0.31771376853187877
157;0.9557292;0.1891705134573082;1e-04;0.8854166865348816;0.3237630141278108
158;0.94401044;0.1973190807426969;1e-04;0.9166666865348816;0.3049779646098614
159;0.953125;0.19254138879477978;1e-04;0.8489583134651184;0.36201957364877063
160;0.95703125;0.18340227846056223;1e-04;0.90625;0.3139907047152519
161;0.9609375;0.18530646975462636;1e-04;0.9270833134651184;0.31122391298413277
162;0.953125;0.1847045123577118;1e-04;0.890625;0.2993626482784748
163;0.95442706;0.173977619347473;1e-04;0.9322916865348816;0.313342930128177
164;0.9505208;0.19309923673669496;1e-04;0.9322916865348816;0.31476208567619324
165;0.9661458;0.17284526381020746;1e-04;0.9427083134651184;0.30738557254274684
166;0.9661458;0.16837685027470192;1e-04;0.8385416865348816;0.36245661973953247
167;0.96744794;0.16362088499590755;1e-04;0.9114583134651184;0.30229857315619785
168;0.9609375;0.1771836606785655;1e-04;0.8802083134651184;0.3054446292420228
169;0.96223956;0.1747739864513278;1e-04;0.921875;0.2900473599632581
170;0.9609375;0.16918342172478637;1e-04;0.9322916865348816;0.28456353892882663
171;0.9557292;0.17493283996979395;1e-04;0.9114583134651184;0.3072514596084754
172;0.96223956;0.1720566201644639;1e-04;0.8697916865348816;0.33323440824945766
173;0.97005206;0.16763488513727984;1e-04;0.9166666865348816;0.28720906004309654
174;0.94140625;0.1749052315329512;1e-04;0.9322916865348816;0.299848485738039
175;0.9609375;0.16421588913848004;1e-04;0.9322916865348816;0.29949134464065236
176;0.95963544;0.16189104489361247;1e-04;0.875;0.3191710462172826
177;0.9739583;0.16325757652521133;1e-04;0.8854166865348816;0.30686816945672035
178;0.9583333;0.16572615302478275;1e-04;0.9010416865348816;0.311143446713686
179;0.9557292;0.16569196370740732;1e-04;0.9166666865348816;0.3080151068667571
180;0.9661458;0.15430510758111873;1e-04;0.9375;0.28277020653088886
181;0.9609375;0.15963158709928393;1e-04;0.859375;0.32493553683161736
182;0.97786456;0.1438437832208971;1e-04;0.859375;0.32033975794911385
183;0.9557292;0.1601871921059986;1e-04;0.9322916865348816;0.3009004332125187
184;0.9739583;0.1464012817790111;1e-04;0.84375;0.33421744406223297
185;0.96875;0.15335198507333794;1e-04;0.8854166865348816;0.2948667953411738
186;0.9635417;0.14879203696424761;1e-04;0.9166666865348816;0.2731312538186709
187;0.95963544;0.15561291699608168;1e-04;0.9114583134651184;0.27680174509684247
188;0.9635417;0.15124020360720655;1e-04;0.9010416865348816;0.2885874342173338
189;0.97265625;0.14042472280561924;1e-04;0.9322916865348816;0.28012121965487796
190;0.97265625;0.1383152287453413;1e-04;0.9270833134651184;0.26663834353288013
191;0.96223956;0.15040785012145838;1e-04;0.9322916865348816;0.2682380974292755
192;0.97786456;0.14015055246030292;1e-04;0.90625;0.2683325366427501
193;0.96484375;0.14473807904869318;1e-04;0.9375;0.29237603520353633
194;0.96744794;0.1438692434846113;1e-04;0.9427083134651184;0.2759268743296464
195;0.96744794;0.1352199427007387;1e-04;0.90625;0.2755332464973132
196;0.9635417;0.14215436220789948;1e-04;0.9375;0.27009258853892487
197;0.97786456;0.13266727320539454;1e-04;0.921875;0.26098272825280827
198;0.9635417;0.14176296186633408;1e-04;0.8854166865348816;0.2872480185081561
199;0.9713542;0.1322220821554462;1e-04;0.90625;0.2755123656243086
200;0.9817708;0.12210760622595747;1e-04;0.9270833134651184;0.2636454353729884
201;0.96875;0.1375409523025155;1e-04;0.9270833134651184;0.26953128911554813
202;0.97786456;0.1251714943597714;1e-04;0.9375;0.26143002820511657
203;0.97005206;0.12822391519633433;1e-04;0.9427083134651184;0.2467151414602995
204;0.984375;0.13172525322685638;1e-04;0.8958333134651184;0.2866688420375188
205;0.98046875;0.1152022781316191;1e-04;0.9166666865348816;0.2635604341824849
206;0.9765625;0.12533126375637949;1e-04;0.890625;0.2752308522661527
207;0.9713542;0.12167539532917242;1e-04;0.9479166865348816;0.24468488370378813
208;0.9817708;0.12073872835996251;1e-04;0.9583333134651184;0.24323323369026184
209;0.97786456;0.11343049925441544;1e-04;0.90625;0.2648778520524502
210;0.9765625;0.12463972290667395;1e-04;0.9322916865348816;0.24911829953392348
211;0.97786456;0.12526068044826388;1e-04;0.9270833134651184;0.2638559037198623
212;0.9739583;0.12760840185607472;1e-04;0.875;0.30179110541939735
213;0.9765625;0.11245858288990955;1e-04;0.9479166865348816;0.2566242242852847
214;0.9739583;0.11877201598448058;1e-04;0.9479166865348816;0.24454202440877756
215;0.98046875;0.1162041718295465;1e-04;0.90625;0.26035077435274917
216;0.98307294;0.11422811960801482;1e-04;0.9375;0.2511673141270876
217;0.98567706;0.10745412825296323;1e-04;0.9010416865348816;0.272914906963706
218;0.9791667;0.11763327103108168;1e-04;0.9583333134651184;0.23431674453119436
219;0.98046875;0.10966044408269227;1e-04;0.9166666865348816;0.2594838651518027
220;0.97526044;0.1142595528314511;1e-04;0.9479166865348816;0.24995345870653787
221;0.98046875;0.10914431372657418;1e-04;0.9114583134651184;0.2627994741002719
222;0.97786456;0.11224898889971276;1e-04;0.8958333134651184;0.277175630753239
223;0.9791667;0.10738280376729865;1e-04;0.9166666865348816;0.25312627231081325
224;0.9869792;0.1028078959013025;1e-04;0.875;0.30198510984579724
225;0.98046875;0.0994471419447412;1e-04;0.9635416865348816;0.22906851706405482
226;0.9817708;0.10699778523606558;1e-04;0.953125;0.24033421774705252
227;0.9869792;0.10329190750295918;1e-04;0.9322916865348816;0.23860064086814722
228;0.98567706;0.10899823849710326;1e-04;0.9479166865348816;0.2532472548385461
229;0.98307294;0.10226465621963143;1e-04;0.9270833134651184;0.23431324834624925
230;0.98307294;0.10548418015241623;1e-04;0.9375;0.2514044630030791
231;0.9817708;0.10702069864297907;1e-04;0.9427083134651184;0.23455129005014896
232;0.98567706;0.10177424860497315;1e-04;0.9322916865348816;0.2513631135225296
233;0.9817708;0.09682338560620944;1e-04;0.953125;0.23396070301532745
234;0.98307294;0.10006455114732186;1e-04;0.9479166865348816;0.22098390447596708
235;0.984375;0.09462325391359627;1e-04;0.9114583134651184;0.24612089867393175
236;0.98567706;0.09315901272930205;1e-04;0.9479166865348816;0.23253250246246657
237;0.9817708;0.11130810474666457;1e-04;0.9479166865348816;0.24050281569361687
238;0.9869792;0.09396891567545633;1e-04;0.9114583134651184;0.24905226627985635
239;0.9817708;0.09679798207556208;1e-04;0.953125;0.22897784722348055
240;0.984375;0.09445871498125295;1e-04;0.953125;0.2264106497168541
241;0.98828125;0.09293249528855085;1e-04;0.9375;0.21965276698271433
242;0.98828125;0.0982050495998313;1e-04;0.890625;0.2676509308318297
243;0.98828125;0.09546557410309713;1e-04;0.8802083134651184;0.26355322698752087
244;0.9869792;0.08863685924249391;1e-04;0.9322916865348816;0.23317452147603035
245;0.98828125;0.08664114641336103;1e-04;0.953125;0.2404476317266623
246;0.9817708;0.09312020940706134;1e-04;0.9375;0.2568924215932687
247;0.98828125;0.08744495649201174;1e-04;0.9270833134651184;0.22352422401309013
248;0.9817708;0.09005449789886673;1e-04;0.9479166865348816;0.22030584265788397
249;0.9947917;0.08576039543064932;1e-04;0.9270833134651184;0.2285393737256527
250;0.98567706;0.08862449236524601;1e-04;0.9427083134651184;0.2567554811636607
251;0.98828125;0.08615181028532486;1e-04;0.9270833134651184;0.2361440652360519
252;0.9921875;0.08394482619284342;2e-05;0.9322916865348816;0.21754167104760805
253;0.9895833;0.08025497780181468;2e-05;0.9583333134651184;0.2068754310409228
254;0.97786456;0.09063054582414527;2e-05;0.9583333134651184;0.20705217495560646
255;0.9869792;0.08910024810271959;2e-05;0.9427083134651184;0.21150024514645338
256;0.9817708;0.0858548190832759;2e-05;0.9583333134651184;0.20711433018247286
257;0.99609375;0.07965257701774438;2e-05;0.9322916865348816;0.21831172766784826
258;0.9869792;0.08586175305147965;2e-05;0.9427083134651184;0.21178962724904218
259;0.98307294;0.08223545407721151;2e-05;0.9270833134651184;0.21928189819057783
260;0.984375;0.08332341040174167;2e-05;0.953125;0.20589468131462732
261;0.99088544;0.0815399109851569;2e-05;0.9270833134651184;0.21704320050776005
262;0.98307294;0.08301598477798204;2e-05;0.9583333134651184;0.20580730556199947
263;0.99088544;0.08142505089441936;2e-05;0.9270833134651184;0.21758931254347166
264;0.9895833;0.08335120921644072;2e-05;0.953125;0.20427186166246733
265;0.98828125;0.08834969997406006;2e-05;0.953125;0.20508728362619877
266;0.9869792;0.08315161359496415;2e-05;0.953125;0.20408581787099442
267;0.99088544;0.07908963241303961;2e-05;0.9479166865348816;0.20430177605400482
268;0.99088544;0.07688420941121876;2e-05;0.9375;0.20854914405693611
269;0.99088544;0.07238425582181662;2e-05;0.9322916865348816;0.213605013055106
270;0.9895833;0.07925727528830369;2e-05;0.9427083134651184;0.20683672092854977
271;0.9869792;0.08378582734925051;2e-05;0.9583333134651184;0.2009642474974195
272;0.99348956;0.07571419184872259;2e-05;0.953125;0.20172180452694496
273;0.99088544;0.07685281111237903;2e-05;0.9479166865348816;0.2046208493411541
274;0.98828125;0.07810403251399596;2e-05;0.9479166865348816;0.203717444712917
275;0.9921875;0.07902255367177229;2e-05;0.9479166865348816;0.20583580061793327
276;0.9895833;0.08477768604643643;2e-05;0.953125;0.20613990413645902
277;0.9921875;0.0753101328931128;2e-05;0.921875;0.22189419250935316
278;0.98828125;0.08470361214131117;2e-05;0.953125;0.20097695539395014
279;0.984375;0.08075453243994464;2e-05;0.9479166865348816;0.20071570202708244
280;0.99348956;0.06895586704680075;2e-05;0.9427083134651184;0.2039770850290855
281;0.99348956;0.07873105428492029;2e-05;0.953125;0.2091419150431951
282;0.9869792;0.08404999730798106;2e-05;0.9635416865348816;0.2002071033542355
283;0.99348956;0.07706968501831095;2e-05;0.9583333134651184;0.19547245216866335
284;0.99088544;0.08014845188396673;2e-05;0.9583333134651184;0.20035818964242935
285;0.9921875;0.07107216616471608;2e-05;0.9583333134651184;0.2032217619319757
286;0.98307294;0.07951998970626543;2e-05;0.953125;0.19760477853318056
287;0.99088544;0.07439351341842364;2e-05;0.9635416865348816;0.20137270726263523
288;0.98828125;0.07455839942364643;2e-05;0.9427083134651184;0.20466834648201862
289;0.9973958;0.06914598238654435;2e-05;0.9479166865348816;0.20501533740510544
290;0.9869792;0.07933494227472693;2e-05;0.9427083134651184;0.20264433852086464
291;0.98567706;0.07496512650201718;2e-05;0.9635416865348816;0.20152004963407913
292;0.99088544;0.07450716461365421;2e-05;0.9635416865348816;0.20058271288871765
293;0.99348956;0.07770289034427454;2e-05;0.9583333134651184;0.20341040256122747
294;0.98828125;0.0789320341621836;4e-06;0.9583333134651184;0.20016537824024758
295;0.9869792;0.07920714797607313;4e-06;0.953125;0.19962568550060192
296;0.98828125;0.07705066842027009;4e-06;0.9583333134651184;0.2008863271524509
297;0.98046875;0.07801447215024382;4e-06;0.9583333134651184;0.19971583224833012
298;0.9947917;0.07162792899180204;4e-06;0.9635416865348816;0.19925051492949328
299;0.9869792;0.07890505040995777;4e-06;0.9583333134651184;0.1999181636298696
